lead_id,customer_id,lead_date,channel,campaign_id,message_type,attempted,connected,contracted,policy_id,contract_date,premium
L20251122_042810,U10042810,2025-11-22,google,GO_C01,SA,1,1,1,P20251124_952548,2025-11-24,58955
L20251129_126524,U10126524,2025-11-29,google,GO_C04,DA,0,0,0,,,0
L20251029_316415,U10316415,2025-10-29,naver,NA_C02,DA,0,0,0,,,0
L20260111_141159,U10141159,2026-01-11,google,GO_C04,SA,1,1,1,P20260128_506996,2026-01-28,54290
L20250822_308483,U10308483,2025-08-22,naver,NA_C02,DA,0,0,0,,,0
L20250816_194325,U10194325,2025-08-16,kakao,KA_C01,SA,0,0,0,,,0
L20251018_333949,U10333949,2025-10-18,naver,NA_C02,SA,1,1,0,,,0
L20260101_250250,U10250250,2026-01-01,meta,ME_C02,DA,0,0,0,,,0
L20250925_331839,U10331839,2025-09-25,naver,NA_C02,SA,0,0,0,,,0
L20260116_027356,U10027356,2026-01-16,google,GO_C01,DA,1,1,0,,,0
L20260110_278047,U10278047,2026-01-10,meta,ME_C05,SA,1,1,0,,,0
L20251118_402150,U10402150,2025-11-18,naver,NA_C06,DA,0,0,0,,,0
L20251209_127278,U10127278,2025-12-09,google,GO_C04,DA,1,1,1,P20251229_943310,2025-12-29,55764
L20251215_166041,U10166041,2025-12-15,google,GO_C05,SA,0,0,0,,,0
L20250905_300114,U10300114,2025-09-05,naver,NA_C01,SA,1,1,1,P20250919_342705,2025-09-19,39022
L20250922_419521,U10419521,2025-09-22,toss,TO_C01,SA,0,0,0,,,0
L20251009_105501,U10105501,2025-10-09,google,GO_C03,SA,0,0,0,,,0
L20251209_447448,U10447448,2025-12-09,toss,TO_C05,SA,0,0,0,,,0
L20250820_194423,U10194423,2025-08-20,kakao,KA_C01,SA,1,1,1,P20250821_552914,2025-08-21,43337
L20250914_251548,U10251548,2025-09-14,meta,ME_C02,SA,1,1,1,P20250928_498359,2025-09-28,51218
L20251118_268303,U10268303,2025-11-18,meta,ME_C04,SA,0,0,0,,,0
L20251024_085055,U10085055,2025-10-24,google,GO_C03,DA,1,1,0,,,0
L20251010_011104,U10011104,2025-10-10,google,GO_C01,DA,1,1,1,P20251010_571995,2025-10-10,43366
L20250811_259292,U10259292,2025-08-11,meta,ME_C04,DA,1,1,0,,,0
L20251225_394301,U10394301,2025-12-25,naver,NA_C05,SA,0,0,0,,,0
L20251229_129042,U10129042,2025-12-29,google,GO_C04,DA,1,1,1,P20260108_910093,2026-01-08,60395
L20251116_206575,U10206575,2025-11-16,kakao,KA_C03,DA,0,0,0,,,0
L20251213_153377,U10153377,2025-12-13,google,GO_C05,DA,0,0,0,,,0
L20251010_082973,U10082973,2025-10-10,google,GO_C03,DA,1,1,1,P20251021_332994,2025-10-21,57529
L20250803_193942,U10193942,2025-08-03,kakao,KA_C01,SA,1,1,1,P20250829_423147,2025-08-29,50132
L20260102_114480,U10114480,2026-01-02,google,GO_C03,SA,0,0,0,,,0
L20251009_203136,U10203136,2025-10-09,kakao,KA_C02,SA,1,1,1,P20251106_580978,2025-11-06,49227
L20260109_437915,U10437915,2026-01-09,toss,TO_C04,DA,0,0,0,,,0
L20251106_203550,U10203550,2025-11-06,kakao,KA_C02,SA,0,0,0,,,0
L20250827_299727,U10299727,2025-08-27,naver,NA_C01,SA,0,0,0,,,0
L20251016_012157,U10012157,2025-10-16,google,GO_C01,DA,0,0,0,,,0
L20251025_358019,U10358019,2025-10-25,naver,NA_C04,DA,0,0,0,,,0
L20251106_237734,U10237734,2025-11-06,meta,ME_C01,DA,0,0,0,,,0
L20251220_296644,U10296644,2025-12-20,naver,NA_C01,DA,1,1,1,P20260112_775882,2026-01-12,41846
L20251106_040947,U10040947,2025-11-06,google,GO_C01,SA,0,0,0,,,0
L20250823_170278,U10170278,2025-08-23,google,GO_C06,DA,0,0,0,,,0
L20251207_215917,U10215917,2025-12-07,kakao,KA_C04,SA,0,0,0,,,0
L20250821_100689,U10100689,2025-08-21,google,GO_C03,SA,0,0,0,,,0
L20251020_136033,U10136033,2025-10-20,google,GO_C04,SA,1,1,0,,,0
L20260125_179691,U10179691,2026-01-25,google,GO_C06,DA,1,1,1,P20260125_562249,2026-01-25,49526
L20251030_014481,U10014481,2025-10-30,google,GO_C01,DA,0,0,0,,,0
L20251203_277250,U10277250,2025-12-03,meta,ME_C05,SA,1,0,0,,,0
L20250830_266145,U10266145,2025-08-30,meta,ME_C04,SA,0,0,0,,,0
L20250823_003579,U10003579,2025-08-23,google,GO_C01,DA,1,0,0,,,0
L20251002_009893,U10009893,2025-10-02,google,GO_C01,DA,1,0,0,,,0
L20251014_122799,U10122799,2025-10-14,google,GO_C04,DA,0,0,0,,,0
L20251022_315623,U10315623,2025-10-22,naver,NA_C02,DA,0,0,0,,,0
L20251220_403995,U10403995,2025-12-20,naver,NA_C06,DA,1,0,0,,,0
L20251119_088508,U10088508,2025-11-19,google,GO_C03,DA,0,0,0,,,0
L20260112_026727,U10026727,2026-01-12,google,GO_C01,DA,0,0,0,,,0
L20250805_306526,U10306526,2025-08-05,naver,NA_C02,DA,0,0,0,,,0
L20251207_371070,U10371070,2025-12-07,naver,NA_C04,SA,0,0,0,,,0
L20260122_073623,U10073623,2026-01-22,google,GO_C02,SA,0,0,0,,,0
L20251031_014540,U10014540,2025-10-31,google,GO_C01,DA,1,1,1,P20251128_345966,2025-11-28,56008
L20250926_182300,U10182300,2025-09-26,google,GO_C06,SA,0,0,0,,,0
L20250924_271630,U10271630,2025-09-24,meta,ME_C05,DA,0,0,0,,,0
L20251021_357777,U10357777,2025-10-21,naver,NA_C04,DA,1,0,0,,,0
L20250917_260609,U10260609,2025-09-17,meta,ME_C04,DA,1,1,1,P20251007_634173,2025-10-07,45222
L20260125_406149,U10406149,2026-01-25,naver,NA_C06,DA,1,0,0,,,0
L20251215_296343,U10296343,2025-12-15,naver,NA_C01,DA,1,0,0,,,0
L20260113_167928,U10167928,2026-01-13,google,GO_C05,SA,1,1,1,P20260203_336106,2026-02-03,52840
L20251211_112086,U10112086,2025-12-11,google,GO_C03,SA,1,1,1,P20260105_880549,2026-01-05,52820
L20251210_321254,U10321254,2025-12-10,naver,NA_C02,DA,0,0,0,,,0
L20260108_129899,U10129899,2026-01-08,google,GO_C04,DA,0,0,0,,,0
L20250814_270613,U10270613,2025-08-14,meta,ME_C05,DA,1,0,0,,,0
L20251217_061016,U10061016,2025-12-17,google,GO_C02,DA,0,0,0,,,0
L20250903_078203,U10078203,2025-09-03,google,GO_C03,DA,1,1,1,P20250926_124360,2025-09-26,50809
L20250908_330402,U10330402,2025-09-08,naver,NA_C02,SA,0,0,0,,,0
L20250801_306081,U10306081,2025-08-01,naver,NA_C02,DA,0,0,0,,,0
L20250908_006054,U10006054,2025-09-08,google,GO_C01,DA,0,0,0,,,0
L20250819_180569,U10180569,2025-08-19,google,GO_C06,SA,0,0,0,,,0
L20250917_208515,U10208515,2025-09-17,kakao,KA_C03,SA,0,0,0,,,0
L20251113_451220,U10451220,2025-11-13,toss,TO_C06,DA,0,0,0,,,0
L20260125_386266,U10386266,2026-01-25,naver,NA_C05,DA,1,1,1,P20260205_348383,2026-02-05,49301
L20250810_075014,U10075014,2025-08-10,google,GO_C03,DA,1,0,0,,,0
L20250831_407591,U10407591,2025-08-31,naver,NA_C06,SA,1,0,0,,,0
L20251014_135685,U10135685,2025-10-14,google,GO_C04,SA,0,0,0,,,0
L20251108_174904,U10174904,2025-11-08,google,GO_C06,DA,1,0,0,,,0
L20251212_229323,U10229323,2025-12-12,kakao,KA_C06,DA,0,0,0,,,0
L20260110_026467,U10026467,2026-01-10,google,GO_C01,DA,1,1,0,,,0
L20251001_055250,U10055250,2025-10-01,google,GO_C02,DA,1,1,1,P20251026_482674,2025-10-26,49394
L20251129_019248,U10019248,2025-11-29,google,GO_C01,DA,0,0,0,,,0
L20251022_183514,U10183514,2025-10-22,google,GO_C06,SA,0,0,0,,,0
L20251223_128556,U10128556,2025-12-23,google,GO_C04,DA,0,0,0,,,0
L20251101_267835,U10267835,2025-11-01,meta,ME_C04,SA,1,1,1,P20251120_888044,2025-11-20,43343
L20251123_303319,U10303319,2025-11-23,naver,NA_C01,SA,1,0,0,,,0
L20251221_061360,U10061360,2025-12-21,google,GO_C02,DA,0,0,0,,,0
L20251227_047393,U10047393,2025-12-27,google,GO_C01,SA,0,0,0,,,0
L20250916_103191,U10103191,2025-09-16,google,GO_C03,SA,1,1,1,P20251001_597112,2025-10-01,47075
L20251026_391055,U10391055,2025-10-26,naver,NA_C05,SA,0,0,0,,,0
L20250916_300528,U10300528,2025-09-16,naver,NA_C01,SA,1,1,1,P20250929_469486,2025-09-29,46818
L20251216_153716,U10153716,2025-12-16,google,GO_C05,DA,1,1,1,P20260109_597713,2026-01-09,43008
L20250817_075996,U10075996,2025-08-17,google,GO_C03,DA,0,0,0,,,0
L20260104_186851,U10186851,2026-01-04,google,GO_C06,SA,0,0,0,,,0
L20250811_001558,U10001558,2025-08-11,google,GO_C01,DA,0,0,0,,,0
L20251107_391719,U10391719,2025-11-07,naver,NA_C05,SA,0,0,0,,,0
L20251209_060377,U10060377,2025-12-09,google,GO_C02,DA,1,1,1,P20251210_943097,2025-12-10,48620
L20250907_354770,U10354770,2025-09-07,naver,NA_C04,DA,0,0,0,,,0
L20251114_150809,U10150809,2025-11-14,google,GO_C05,DA,0,0,0,,,0
L20251030_068936,U10068936,2025-10-30,google,GO_C02,SA,0,0,0,,,0
L20251112_069643,U10069643,2025-11-12,google,GO_C02,SA,1,0,0,,,0
L20251124_059240,U10059240,2025-11-24,google,GO_C02,DA,1,0,0,,,0
L20251208_220490,U10220490,2025-12-08,kakao,KA_C05,DA,1,0,0,,,0
L20251222_394100,U10394100,2025-12-22,naver,NA_C05,SA,1,1,1,P20260110_283878,2026-01-10,38566
L20260115_187286,U10187286,2026-01-15,google,GO_C06,SA,0,0,0,,,0
L20250805_406435,U10406435,2025-08-05,naver,NA_C06,SA,0,0,0,,,0
L20251007_378423,U10378423,2025-10-07,naver,NA_C05,DA,0,0,0,,,0
L20251222_239605,U10239605,2025-12-22,meta,ME_C01,DA,1,1,1,P20251223_110874,2025-12-23,48230
L20250924_312192,U10312192,2025-09-24,naver,NA_C02,DA,0,0,0,,,0
L20251116_184574,U10184574,2025-11-16,google,GO_C06,SA,0,0,0,,,0
L20251013_173338,U10173338,2025-10-13,google,GO_C06,DA,1,1,1,P20251031_504485,2025-10-31,49791
L20251225_323142,U10323142,2025-12-25,naver,NA_C02,DA,0,0,0,,,0
L20260114_283911,U10283911,2026-01-14,meta,ME_C06,DA,0,0,0,,,0
L20251217_245686,U10245686,2025-12-17,meta,ME_C01,SA,1,1,1,P20260114_786178,2026-01-14,47861
L20250813_075476,U10075476,2025-08-13,google,GO_C03,DA,0,0,0,,,0
L20250902_279429,U10279429,2025-09-02,meta,ME_C06,DA,1,0,0,,,0
L20250907_171173,U10171173,2025-09-07,google,GO_C06,DA,1,0,0,,,0
L20251224_177777,U10177777,2025-12-24,google,GO_C06,DA,0,0,0,,,0
L20251119_287265,U10287265,2025-11-19,meta,ME_C06,SA,0,0,0,,,0
L20260109_413501,U10413501,2026-01-09,naver,NA_C06,SA,0,0,0,,,0
L20260102_072482,U10072482,2026-01-02,google,GO_C02,SA,1,0,0,,,0
L20251226_421372,U10421372,2025-12-26,toss,TO_C01,SA,0,0,0,,,0
L20250825_397545,U10397545,2025-08-25,naver,NA_C06,DA,0,0,0,,,0
L20251209_403364,U10403364,2025-12-09,naver,NA_C06,DA,0,0,0,,,0
L20251125_273127,U10273127,2025-11-25,meta,ME_C05,DA,1,1,1,P20251203_233385,2025-12-03,47855
L20251020_162467,U10162467,2025-10-20,google,GO_C05,SA,1,1,0,,,0
L20251106_281632,U10281632,2025-11-06,meta,ME_C06,DA,1,1,1,P20251115_378345,2025-11-15,53484
L20251127_295430,U10295430,2025-11-27,naver,NA_C01,DA,0,0,0,,,0
L20250828_159269,U10159269,2025-08-28,google,GO_C05,SA,1,0,0,,,0
L20251124_282226,U10282226,2025-11-24,meta,ME_C06,DA,0,0,0,,,0
L20251228_444110,U10444110,2025-12-28,toss,TO_C05,DA,0,0,0,,,0
L20251229_047612,U10047612,2025-12-29,google,GO_C01,SA,1,0,0,,,0
L20251225_269319,U10269319,2025-12-25,meta,ME_C04,SA,0,0,0,,,0
L20250919_235693,U10235693,2025-09-19,meta,ME_C01,DA,0,0,0,,,0
L20250920_257321,U10257321,2025-09-20,meta,ME_C03,SA,1,0,0,,,0
L20251124_203854,U10203854,2025-11-24,kakao,KA_C02,SA,0,0,0,,,0
L20251031_335175,U10335175,2025-10-31,naver,NA_C02,SA,1,0,0,,,0
L20251122_350896,U10350896,2025-11-22,naver,NA_C03,SA,0,0,0,,,0
L20251121_224616,U10224616,2025-11-21,kakao,KA_C05,SA,0,0,0,,,0
L20251022_248790,U10248790,2025-10-22,meta,ME_C02,DA,0,0,0,,,0
L20251016_215108,U10215108,2025-10-16,kakao,KA_C04,SA,0,0,0,,,0
L20251010_182929,U10182929,2025-10-10,google,GO_C06,SA,1,0,0,,,0
L20251014_442327,U10442327,2025-10-14,toss,TO_C05,DA,0,0,0,,,0
L20251227_213233,U10213233,2025-12-27,kakao,KA_C04,DA,1,1,1,P20260105_114978,2026-01-05,54170
L20251219_061182,U10061182,2025-12-19,google,GO_C02,DA,0,0,0,,,0
L20250811_001519,U10001519,2025-08-11,google,GO_C01,DA,1,1,1,P20250825_100613,2025-08-25,53573
L20251006_172873,U10172873,2025-10-06,google,GO_C06,DA,0,0,0,,,0
L20250829_170628,U10170628,2025-08-29,google,GO_C06,DA,1,1,1,P20250906_904061,2025-09-06,53245
L20250801_306106,U10306106,2025-08-01,naver,NA_C02,DA,1,0,0,,,0
L20250813_205099,U10205099,2025-08-13,kakao,KA_C03,DA,0,0,0,,,0
L20250811_117793,U10117793,2025-08-11,google,GO_C04,DA,0,0,0,,,0
L20251104_428048,U10428048,2025-11-04,toss,TO_C02,SA,0,0,0,,,0
L20251129_019266,U10019266,2025-11-29,google,GO_C01,DA,0,0,0,,,0
L20250929_205817,U10205817,2025-09-29,kakao,KA_C03,DA,0,0,0,,,0
L20250806_187975,U10187975,2025-08-06,kakao,KA_C01,DA,1,1,1,P20250830_244876,2025-08-30,42988
L20251104_439467,U10439467,2025-11-04,toss,TO_C04,SA,0,0,0,,,0
L20251120_381567,U10381567,2025-11-20,naver,NA_C05,DA,0,0,0,,,0
L20251019_301868,U10301868,2025-10-19,naver,NA_C01,SA,1,1,0,,,0
L20251004_010138,U10010138,2025-10-04,google,GO_C01,DA,1,1,1,P20251018_535331,2025-10-18,59389
L20250908_344386,U10344386,2025-09-08,naver,NA_C03,DA,1,0,0,,,0
L20260118_373458,U10373458,2026-01-18,naver,NA_C04,SA,0,0,0,,,0
L20250815_118138,U10118138,2025-08-15,google,GO_C04,DA,1,1,1,P20250823_659551,2025-08-23,51890
L20250902_101821,U10101821,2025-09-02,google,GO_C03,SA,0,0,0,,,0
L20251002_121818,U10121818,2025-10-02,google,GO_C04,DA,1,1,0,,,0
L20251031_086054,U10086054,2025-10-31,google,GO_C03,DA,0,0,0,,,0
L20260125_298590,U10298590,2026-01-25,naver,NA_C01,DA,1,0,0,,,0
L20250820_407108,U10407108,2025-08-20,naver,NA_C06,SA,0,0,0,,,0
L20250823_241914,U10241914,2025-08-23,meta,ME_C01,SA,0,0,0,,,0
L20251113_336260,U10336260,2025-11-13,naver,NA_C02,SA,1,0,0,,,0
L20251115_381240,U10381240,2025-11-15,naver,NA_C05,DA,0,0,0,,,0
L20251116_058692,U10058692,2025-11-16,google,GO_C02,DA,1,1,1,P20251119_262623,2025-11-19,52692
L20251211_304051,U10304051,2025-12-11,naver,NA_C01,SA,1,1,1,P20251215_429847,2025-12-15,40045
L20250914_171596,U10171596,2025-09-14,google,GO_C06,DA,0,0,0,,,0
L20260117_342326,U10342326,2026-01-17,naver,NA_C02,SA,0,0,0,,,0
L20251014_333484,U10333484,2025-10-14,naver,NA_C02,SA,1,1,1,P20251018_749840,2025-10-18,44602
L20250919_311591,U10311591,2025-09-19,naver,NA_C02,DA,0,0,0,,,0
L20250911_355018,U10355018,2025-09-11,naver,NA_C04,DA,0,0,0,,,0
L20251218_139568,U10139568,2025-12-18,google,GO_C04,SA,1,0,0,,,0
L20251112_087642,U10087642,2025-11-12,google,GO_C03,DA,0,0,0,,,0
L20251223_371969,U10371969,2025-12-23,naver,NA_C04,SA,0,0,0,,,0
L20251028_212059,U10212059,2025-10-28,kakao,KA_C04,DA,1,0,0,,,0
L20251011_400080,U10400080,2025-10-11,naver,NA_C06,DA,0,0,0,,,0
L20251009_236525,U10236525,2025-10-09,meta,ME_C01,DA,0,0,0,,,0
L20251108_252550,U10252550,2025-11-08,meta,ME_C02,SA,0,0,0,,,0
L20250803_207856,U10207856,2025-08-03,kakao,KA_C03,SA,1,1,1,P20250902_766457,2025-09-02,37831
L20251225_023670,U10023670,2025-12-25,google,GO_C01,DA,0,0,0,,,0
L20250820_003036,U10003036,2025-08-20,google,GO_C01,DA,0,0,0,,,0
L20251026_190673,U10190673,2025-10-26,kakao,KA_C01,DA,1,1,1,P20251026_680271,2025-10-26,53908
L20250926_367334,U10367334,2025-09-26,naver,NA_C04,SA,0,0,0,,,0
L20260107_253566,U10253566,2026-01-07,meta,ME_C02,SA,1,1,0,,,0
L20251031_086039,U10086039,2025-10-31,google,GO_C03,DA,1,1,1,P20251123_336121,2025-11-23,44714
L20251116_164098,U10164098,2025-11-16,google,GO_C05,SA,0,0,0,,,0
L20251018_390558,U10390558,2025-10-18,naver,NA_C05,SA,0,0,0,,,0
L20251005_082317,U10082317,2025-10-05,google,GO_C03,DA,0,0,0,,,0
L20250807_064451,U10064451,2025-08-07,google,GO_C02,SA,1,0,0,,,0
L20251105_451034,U10451034,2025-11-05,toss,TO_C06,DA,1,0,0,,,0
L20260118_179279,U10179279,2026-01-18,google,GO_C06,DA,0,0,0,,,0
L20260103_233280,U10233280,2026-01-03,kakao,KA_C06,SA,1,1,0,,,0
L20250919_189439,U10189439,2025-09-19,kakao,KA_C01,DA,1,0,0,,,0
L20251020_200323,U10200323,2025-10-20,kakao,KA_C02,DA,0,0,0,,,0
L20260122_246919,U10246919,2026-01-22,meta,ME_C01,SA,1,1,1,P20260131_524976,2026-01-31,52524
L20251014_148218,U10148218,2025-10-14,google,GO_C05,DA,1,1,1,P20251031_220311,2025-10-31,57617
L20251210_176818,U10176818,2025-12-10,google,GO_C06,DA,0,0,0,,,0
L20260120_305721,U10305721,2026-01-20,naver,NA_C01,SA,1,0,0,,,0
L20251220_245780,U10245780,2025-12-20,meta,ME_C01,SA,0,0,0,,,0
L20251120_017723,U10017723,2025-11-20,google,GO_C01,DA,0,0,0,,,0
L20250914_006980,U10006980,2025-09-14,google,GO_C01,DA,0,0,0,,,0
L20251110_359141,U10359141,2025-11-10,naver,NA_C04,DA,1,1,1,P20251124_305441,2025-11-24,48261
L20250811_348644,U10348644,2025-08-11,naver,NA_C03,SA,1,1,0,,,0
L20251122_268420,U10268420,2025-11-22,meta,ME_C04,SA,1,1,1,P20251221_140814,2025-12-21,52998
L20251212_176928,U10176928,2025-12-12,google,GO_C06,DA,0,0,0,,,0
L20250824_180858,U10180858,2025-08-24,google,GO_C06,SA,0,0,0,,,0
L20251013_267285,U10267285,2025-10-13,meta,ME_C04,SA,0,0,0,,,0
L20250816_118181,U10118181,2025-08-16,google,GO_C04,DA,1,0,0,,,0
L20251022_286568,U10286568,2025-10-22,meta,ME_C06,SA,0,0,0,,,0
L20250820_031650,U10031650,2025-08-20,google,GO_C01,SA,1,0,0,,,0
L20250907_078683,U10078683,2025-09-07,google,GO_C03,DA,1,1,1,P20250917_678767,2025-09-17,49620
L20251026_013776,U10013776,2025-10-26,google,GO_C01,DA,0,0,0,,,0
L20251128_437237,U10437237,2025-11-28,toss,TO_C04,DA,0,0,0,,,0
L20251220_304428,U10304428,2025-12-20,naver,NA_C01,SA,0,0,0,,,0
L20251203_224895,U10224895,2025-12-03,kakao,KA_C05,SA,1,1,0,,,0
L20251204_138672,U10138672,2025-12-04,google,GO_C04,SA,1,1,0,,,0
L20251231_447909,U10447909,2025-12-31,toss,TO_C05,SA,1,1,1,P20260117_540078,2026-01-17,55053
L20251014_135670,U10135670,2025-10-14,google,GO_C04,SA,0,0,0,,,0
L20251026_174112,U10174112,2025-10-26,google,GO_C06,DA,1,1,1,P20251123_441206,2025-11-23,47491
L20251126_164761,U10164761,2025-11-26,google,GO_C05,SA,1,0,0,,,0
L20260123_421884,U10421884,2026-01-23,toss,TO_C01,SA,1,1,0,,,0
L20250922_300803,U10300803,2025-09-22,naver,NA_C01,SA,1,1,1,P20251013_412753,2025-10-13,56575
L20250829_217551,U10217551,2025-08-29,kakao,KA_C05,DA,1,1,1,P20250923_513926,2025-09-23,37380
L20251013_368229,U10368229,2025-10-13,naver,NA_C04,SA,1,1,1,P20251028_624760,2025-10-28,49375
L20251116_336475,U10336475,2025-11-16,naver,NA_C02,SA,1,0,0,,,0
L20251014_083504,U10083504,2025-10-14,google,GO_C03,DA,1,1,0,,,0
L20251016_148379,U10148379,2025-10-16,google,GO_C05,DA,1,0,0,,,0
L20251224_296858,U10296858,2025-12-24,naver,NA_C01,DA,0,0,0,,,0
L20260104_384758,U10384758,2026-01-04,naver,NA_C05,DA,1,1,1,P20260112_417999,2026-01-12,41563
L20250809_074853,U10074853,2025-08-09,google,GO_C03,DA,0,0,0,,,0
L20250924_389269,U10389269,2025-09-24,naver,NA_C05,SA,1,1,0,,,0
L20250823_422469,U10422469,2025-08-23,toss,TO_C02,DA,0,0,0,,,0
L20250825_430098,U10430098,2025-08-25,toss,TO_C03,DA,1,0,0,,,0
L20251003_399608,U10399608,2025-10-03,naver,NA_C06,DA,1,1,1,P20251003_905405,2025-10-03,51574
L20260115_096838,U10096838,2026-01-15,google,GO_C03,DA,0,0,0,,,0
L20251130_337814,U10337814,2025-11-30,naver,NA_C02,SA,0,0,0,,,0
L20251221_220882,U10220882,2025-12-21,kakao,KA_C05,DA,0,0,0,,,0
L20251211_111987,U10111987,2025-12-11,google,GO_C03,SA,0,0,0,,,0
L20251230_167029,U10167029,2025-12-30,google,GO_C05,SA,0,0,0,,,0
L20260115_342228,U10342228,2026-01-15,naver,NA_C02,SA,0,0,0,,,0
L20260127_051112,U10051112,2026-01-27,google,GO_C01,SA,0,0,0,,,0
L20260117_288855,U10288855,2026-01-17,meta,ME_C06,SA,0,0,0,,,0
L20251014_122747,U10122747,2025-10-14,google,GO_C04,DA,0,0,0,,,0
L20250924_103979,U10103979,2025-09-24,google,GO_C03,SA,0,0,0,,,0
L20251205_020222,U10020222,2025-12-05,google,GO_C01,DA,0,0,0,,,0
L20251222_283139,U10283139,2025-12-22,meta,ME_C06,DA,1,0,0,,,0
L20250823_422467,U10422467,2025-08-23,toss,TO_C02,DA,0,0,0,,,0
L20250811_198970,U10198970,2025-08-11,kakao,KA_C02,DA,1,1,1,P20250907_992401,2025-09-07,57025
L20251229_094431,U10094431,2025-12-29,google,GO_C03,DA,0,0,0,,,0
L20250811_406702,U10406702,2025-08-11,naver,NA_C06,SA,1,1,1,P20250909_472259,2025-09-09,51958
L20251117_164199,U10164199,2025-11-17,google,GO_C05,SA,0,0,0,,,0
L20250922_433553,U10433553,2025-09-22,toss,TO_C03,SA,1,1,1,P20251012_924639,2025-10-12,66721
L20250827_004245,U10004245,2025-08-27,google,GO_C01,DA,1,0,0,,,0
L20250930_292212,U10292212,2025-09-30,naver,NA_C01,DA,0,0,0,,,0
L20260107_405043,U10405043,2026-01-07,naver,NA_C06,DA,0,0,0,,,0
L20260107_193210,U10193210,2026-01-07,kakao,KA_C01,DA,0,0,0,,,0
L20260123_193741,U10193741,2026-01-23,kakao,KA_C01,DA,0,0,0,,,0
L20250807_386818,U10386818,2025-08-07,naver,NA_C05,SA,0,0,0,,,0
L20250904_310001,U10310001,2025-09-04,naver,NA_C02,DA,0,0,0,,,0
L20260109_225838,U10225838,2026-01-09,kakao,KA_C05,SA,1,0,0,,,0
L20251001_172579,U10172579,2025-10-01,google,GO_C06,DA,0,0,0,,,0
L20260111_156084,U10156084,2026-01-11,google,GO_C05,DA,1,0,0,,,0
L20251205_245266,U10245266,2025-12-05,meta,ME_C01,SA,1,1,1,P20251216_930056,2025-12-16,49461
L20250804_448539,U10448539,2025-08-04,toss,TO_C06,DA,0,0,0,,,0
L20251211_321376,U10321376,2025-12-11,naver,NA_C02,DA,1,0,0,,,0
L20251029_014241,U10014241,2025-10-29,google,GO_C01,DA,0,0,0,,,0
L20250816_002416,U10002416,2025-08-16,google,GO_C01,DA,0,0,0,,,0
L20250805_327356,U10327356,2025-08-05,naver,NA_C02,SA,0,0,0,,,0
L20251105_281570,U10281570,2025-11-05,meta,ME_C06,DA,1,1,0,,,0
L20251124_244922,U10244922,2025-11-24,meta,ME_C01,SA,1,0,0,,,0
L20251116_359524,U10359524,2025-11-16,naver,NA_C04,DA,0,0,0,,,0
L20250928_104317,U10104317,2025-09-28,google,GO_C03,SA,0,0,0,,,0
L20251110_237870,U10237870,2025-11-10,meta,ME_C01,DA,1,1,1,P20251111_178343,2025-11-11,47791
L20250815_307671,U10307671,2025-08-15,naver,NA_C02,DA,0,0,0,,,0
L20250830_375896,U10375896,2025-08-30,naver,NA_C05,DA,0,0,0,,,0
L20250923_389240,U10389240,2025-09-23,naver,NA_C05,SA,0,0,0,,,0
L20251015_011858,U10011858,2025-10-15,google,GO_C01,DA,1,0,0,,,0
L20251119_191438,U10191438,2025-11-19,kakao,KA_C01,DA,0,0,0,,,0
L20260123_278310,U10278310,2026-01-23,meta,ME_C05,SA,0,0,0,,,0
L20251119_137803,U10137803,2025-11-19,google,GO_C04,SA,0,0,0,,,0
L20251113_191266,U10191266,2025-11-13,kakao,KA_C01,DA,0,0,0,,,0
L20250816_307779,U10307779,2025-08-16,naver,NA_C02,DA,0,0,0,,,0
L20251018_084118,U10084118,2025-10-18,google,GO_C03,DA,0,0,0,,,0
L20251208_020700,U10020700,2025-12-08,google,GO_C01,DA,0,0,0,,,0
L20260106_186933,U10186933,2026-01-06,google,GO_C06,SA,0,0,0,,,0
L20251010_423605,U10423605,2025-10-10,toss,TO_C02,DA,0,0,0,,,0
L20251027_174147,U10174147,2025-10-27,google,GO_C06,DA,0,0,0,,,0
L20251127_346642,U10346642,2025-11-27,naver,NA_C03,DA,1,0,0,,,0
L20251130_451675,U10451675,2025-11-30,toss,TO_C06,DA,0,0,0,,,0
L20250930_009336,U10009336,2025-09-30,google,GO_C01,DA,0,0,0,,,0
L20260114_246682,U10246682,2026-01-14,meta,ME_C01,SA,0,0,0,,,0
L20250902_235018,U10235018,2025-09-02,meta,ME_C01,DA,1,1,1,P20250922_676636,2025-09-22,49238
L20251010_173138,U10173138,2025-10-10,google,GO_C06,DA,1,1,1,P20251023_875183,2025-10-23,55081
L20251127_392761,U10392761,2025-11-27,naver,NA_C05,SA,0,0,0,,,0
L20250824_365759,U10365759,2025-08-24,naver,NA_C04,SA,1,1,1,P20250906_882457,2025-09-06,49218
L20250827_032452,U10032452,2025-08-27,google,GO_C01,SA,1,1,1,P20250828_574772,2025-08-28,49524
L20251210_229273,U10229273,2025-12-10,kakao,KA_C06,DA,0,0,0,,,0
L20260125_444807,U10444807,2026-01-25,toss,TO_C05,DA,0,0,0,,,0
L20250908_449418,U10449418,2025-09-08,toss,TO_C06,DA,0,0,0,,,0
L20251208_411922,U10411922,2025-12-08,naver,NA_C06,SA,0,0,0,,,0
L20251017_390542,U10390542,2025-10-17,naver,NA_C05,SA,1,1,1,P20251025_878089,2025-10-25,58151
