date,channel,campaign_id,message_type,spend,leads,tm_attempts,tm_connected,contracts,premium
2025-12-30,naver,N1,Short,9.72,4,6,1,1,1639.12
2025-12-30,naver,N1,Long,8.14,1,0,0,0,0.0
2025-12-30,naver,N2,Short,23.24,5,5,2,0,0.0
2025-12-30,naver,N2,Long,5.94,3,2,0,0,0.0
2025-12-31,naver,N1,Short,9.29,3,2,0,0,0.0
2025-12-31,naver,N1,Long,8.93,0,0,0,0,0.0
2025-12-31,naver,N2,Short,8.57,1,2,0,0,0.0
2025-12-31,naver,N2,Long,16.69,3,1,1,0,0.0
2026-01-01,naver,N1,Short,14.29,7,7,1,0,0.0
2026-01-01,naver,N1,Long,3.35,2,0,0,0,0.0
2026-01-01,naver,N2,Short,5.97,2,3,1,0,0.0
2026-01-01,naver,N2,Long,16.53,9,6,4,0,0.0
2026-01-02,naver,N1,Short,20.26,8,3,3,0,0.0
2026-01-02,naver,N1,Long,2.74,0,1,0,0,0.0
2026-01-02,naver,N2,Short,19.13,6,5,1,0,0.0
2026-01-02,naver,N2,Long,12.75,2,4,0,0,0.0
2026-01-03,naver,N1,Short,8.98,5,3,1,0,0.0
2026-01-03,naver,N1,Long,13.27,7,4,2,0,0.0
2026-01-03,naver,N2,Short,1.12,1,1,0,0,0.0
2026-01-03,naver,N2,Long,16.16,3,6,1,1,1092.44
2026-01-04,naver,N1,Short,13.68,6,6,3,1,1236.14
2026-01-04,naver,N1,Long,9.94,5,5,1,1,1236.14
2026-01-04,naver,N2,Short,6.4,5,1,0,0,0.0
2026-01-04,naver,N2,Long,2.09,0,1,0,0,0.0
2026-01-05,naver,N1,Short,25.08,7,4,2,0,0.0
2026-01-05,naver,N1,Long,5.59,0,1,0,0,0.0
2026-01-05,naver,N2,Short,8.72,1,1,0,0,0.0
2026-01-05,naver,N2,Long,3.77,0,0,0,0,0.0
2026-01-06,naver,N1,Short,2.21,0,1,0,0,0.0
2026-01-06,naver,N1,Long,27.32,8,8,2,1,2933.91
2026-01-06,naver,N2,Short,1.43,1,0,0,0,0.0
2026-01-06,naver,N2,Long,11.75,3,3,1,0,0.0
2026-01-07,naver,N1,Short,5.01,1,1,0,0,0.0
2026-01-07,naver,N1,Long,4.57,1,1,1,0,0.0
2026-01-07,naver,N2,Short,7.24,0,3,0,0,0.0
2026-01-07,naver,N2,Long,33.05,12,9,2,0,0.0
2026-01-08,naver,N1,Short,11.15,7,5,3,0,0.0
2026-01-08,naver,N1,Long,7.03,3,6,0,0,0.0
2026-01-08,naver,N2,Short,2.28,1,0,0,0,0.0
2026-01-08,naver,N2,Long,20.0,10,7,4,0,0.0
2026-01-09,naver,N1,Short,9.39,5,8,3,0,0.0
2026-01-09,naver,N1,Long,9.94,5,7,0,0,0.0
2026-01-09,naver,N2,Short,15.18,10,5,1,0,0.0
2026-01-09,naver,N2,Long,9.85,4,3,1,0,0.0
2026-01-10,naver,N1,Short,9.67,2,1,0,0,0.0
2026-01-10,naver,N1,Long,7.33,0,2,0,0,0.0
2026-01-10,naver,N2,Short,3.67,2,0,0,0,0.0
2026-01-10,naver,N2,Long,16.55,5,3,2,0,0.0
2026-01-11,naver,N1,Short,14.75,5,5,1,1,1251.99
2026-01-11,naver,N1,Long,3.71,2,1,1,1,1251.99
2026-01-11,naver,N2,Short,2.17,1,2,0,0,0.0
2026-01-11,naver,N2,Long,11.23,1,2,1,0,0.0
2026-01-12,naver,N1,Short,14.62,6,5,1,0,0.0
2026-01-12,naver,N1,Long,15.13,2,4,0,0,0.0
2026-01-12,naver,N2,Short,4.51,3,1,1,0,0.0
2026-01-12,naver,N2,Long,9.96,0,0,0,0,0.0
2026-01-13,naver,N1,Short,12.82,5,3,3,1,989.22
2026-01-13,naver,N1,Long,12.14,3,7,1,1,989.22
2026-01-13,naver,N2,Short,4.39,1,2,0,0,0.0
2026-01-13,naver,N2,Long,15.77,7,7,3,0,0.0
2026-01-14,naver,N1,Short,19.45,8,2,2,1,1792.17
2026-01-14,naver,N1,Long,6.9,1,2,1,0,0.0
2026-01-14,naver,N2,Short,8.34,0,4,1,0,0.0
2026-01-14,naver,N2,Long,14.44,6,2,1,0,0.0
2026-01-15,naver,N1,Short,3.74,1,0,0,0,0.0
2026-01-15,naver,N1,Long,9.35,1,3,0,0,0.0
2026-01-15,naver,N2,Short,16.32,7,2,1,0,0.0
2026-01-15,naver,N2,Long,20.46,3,3,1,1,1275.02
2026-01-16,naver,N1,Short,4.29,2,5,0,0,0.0
2026-01-16,naver,N1,Long,9.55,6,0,0,0,0.0
2026-01-16,naver,N2,Short,15.61,6,7,3,0,0.0
2026-01-16,naver,N2,Long,11.32,2,2,2,0,0.0
2026-01-17,naver,N1,Short,1.63,1,2,0,0,0.0
2026-01-17,naver,N1,Long,2.0,0,0,0,0,0.0
2026-01-17,naver,N2,Short,22.24,4,4,2,0,0.0
2026-01-17,naver,N2,Long,12.54,4,2,1,1,1058.83
2026-01-18,naver,N1,Short,6.15,1,2,0,0,0.0
2026-01-18,naver,N1,Long,8.14,2,2,0,0,0.0
2026-01-18,naver,N2,Short,7.53,3,2,0,0,0.0
2026-01-18,naver,N2,Long,12.07,3,5,2,0,0.0
2026-01-19,naver,N1,Short,13.36,3,3,1,0,0.0
2026-01-19,naver,N1,Long,8.24,3,3,0,0,0.0
2026-01-19,naver,N2,Short,12.15,5,2,0,0,0.0
2026-01-19,naver,N2,Long,14.22,2,1,1,1,479.98
2026-01-20,naver,N1,Short,1.99,0,1,0,0,0.0
2026-01-20,naver,N1,Long,1.14,3,0,0,0,0.0
2026-01-20,naver,N2,Short,29.99,14,16,4,0,0.0
2026-01-20,naver,N2,Long,8.14,4,2,0,0,0.0
2026-01-21,naver,N1,Short,14.12,9,8,3,0,0.0
2026-01-21,naver,N1,Long,6.58,2,4,0,0,0.0
2026-01-21,naver,N2,Short,9.83,6,5,0,0,0.0
2026-01-21,naver,N2,Long,14.64,5,3,3,2,2853.56
2026-01-22,naver,N1,Short,6.31,1,3,1,0,0.0
2026-01-22,naver,N1,Long,19.65,3,7,3,0,0.0
2026-01-22,naver,N2,Short,6.24,7,2,1,0,0.0
2026-01-22,naver,N2,Long,18.04,7,4,1,0,0.0
2026-01-23,naver,N1,Short,19.88,8,7,3,3,4089.67
2026-01-23,naver,N1,Long,17.44,9,7,2,0,0.0
2026-01-23,naver,N2,Short,2.57,2,0,0,0,0.0
2026-01-23,naver,N2,Long,6.9,3,2,0,0,0.0
2026-01-24,naver,N1,Short,23.52,10,9,3,0,0.0
2026-01-24,naver,N1,Long,6.73,2,1,1,0,0.0
2026-01-24,naver,N2,Short,4.75,1,3,0,0,0.0
2026-01-24,naver,N2,Long,3.17,0,0,0,0,0.0
2026-01-25,naver,N1,Short,4.8,1,2,0,0,0.0
2026-01-25,naver,N1,Long,5.08,1,0,0,0,0.0
2026-01-25,naver,N2,Short,6.93,3,4,0,0,0.0
2026-01-25,naver,N2,Long,12.51,3,3,3,0,0.0
2026-01-26,naver,N1,Short,0.99,1,0,0,0,0.0
2026-01-26,naver,N1,Long,5.27,3,0,0,0,0.0
2026-01-26,naver,N2,Short,2.98,2,1,0,0,0.0
2026-01-26,naver,N2,Long,32.78,14,16,4,0,0.0
2026-01-27,naver,N1,Short,5.81,3,1,0,0,0.0
2026-01-27,naver,N1,Long,6.66,2,3,1,0,0.0
2026-01-27,naver,N2,Short,15.42,5,6,2,1,910.3
2026-01-27,naver,N2,Long,11.89,8,5,2,0,0.0
2026-01-28,naver,N1,Short,6.08,1,1,0,0,0.0
2026-01-28,naver,N1,Long,14.66,4,3,1,1,600.29
2026-01-28,naver,N2,Short,21.41,9,5,3,0,0.0
2026-01-28,naver,N2,Long,6.91,1,3,0,0,0.0
2026-01-29,naver,N1,Short,8.31,2,5,0,0,0.0
2026-01-29,naver,N1,Long,22.83,7,3,2,2,5145.51
2026-01-29,naver,N2,Short,2.77,1,0,0,0,0.0
2026-01-29,naver,N2,Long,11.8,7,5,2,0,0.0
2026-01-30,naver,N1,Short,5.34,1,1,0,0,0.0
2026-01-30,naver,N1,Long,27.73,11,11,2,0,0.0
2026-01-30,naver,N2,Short,1.67,1,0,0,0,0.0
2026-01-30,naver,N2,Long,8.88,2,1,1,1,603.34
2026-01-31,naver,N1,Short,18.38,4,8,2,0,0.0
2026-01-31,naver,N1,Long,1.03,1,0,0,0,0.0
2026-01-31,naver,N2,Short,11.01,5,2,1,0,0.0
2026-01-31,naver,N2,Long,9.93,4,1,1,0,0.0
2026-02-01,naver,N1,Short,2.82,2,1,0,0,0.0
2026-02-01,naver,N1,Long,2.37,0,1,0,0,0.0
2026-02-01,naver,N2,Short,9.59,6,3,2,1,446.0
2026-02-01,naver,N2,Long,8.42,4,3,0,0,0.0
2026-02-02,naver,N1,Short,3.22,2,1,0,0,0.0
2026-02-02,naver,N1,Long,4.89,0,1,0,0,0.0
2026-02-02,naver,N2,Short,8.15,4,6,2,0,0.0
2026-02-02,naver,N2,Long,13.55,9,2,2,0,0.0
2026-02-03,naver,N1,Short,4.69,2,1,0,0,0.0
2026-02-03,naver,N1,Long,4.48,1,2,0,0,0.0
2026-02-03,naver,N2,Short,8.39,7,4,1,0,0.0
2026-02-03,naver,N2,Long,14.37,5,3,3,0,0.0
2026-02-04,naver,N1,Short,9.75,1,1,0,0,0.0
2026-02-04,naver,N1,Long,15.52,9,4,2,0,0.0
2026-02-04,naver,N2,Short,4.7,0,3,0,0,0.0
2026-02-04,naver,N2,Long,0.94,0,0,0,0,0.0
2026-02-05,naver,N1,Short,19.79,5,5,1,0,0.0
2026-02-05,naver,N1,Long,5.64,2,0,0,0,0.0
2026-02-05,naver,N2,Short,4.75,0,0,0,0,0.0
2026-02-05,naver,N2,Long,8.09,0,1,0,0,0.0
2026-02-06,naver,N1,Short,9.48,3,2,2,0,0.0
2026-02-06,naver,N1,Long,10.81,3,2,0,0,0.0
2026-02-06,naver,N2,Short,16.66,6,9,3,0,0.0
2026-02-06,naver,N2,Long,1.89,5,1,0,0,0.0
2026-02-07,naver,N1,Short,14.6,8,6,1,0,0.0
2026-02-07,naver,N1,Long,2.88,1,1,0,0,0.0
2026-02-07,naver,N2,Short,11.03,2,3,2,0,0.0
2026-02-07,naver,N2,Long,1.49,0,0,0,0,0.0
2026-02-08,naver,N1,Short,10.65,9,4,3,1,1055.99
2026-02-08,naver,N1,Long,7.1,4,2,1,0,0.0
2026-02-08,naver,N2,Short,2.07,1,2,0,0,0.0
2026-02-08,naver,N2,Long,2.4,1,3,0,0,0.0
2026-02-09,naver,N1,Short,1.93,0,0,0,0,0.0
2026-02-09,naver,N1,Long,13.55,5,9,1,0,0.0
2026-02-09,naver,N2,Short,16.98,8,6,4,0,0.0
2026-02-09,naver,N2,Long,1.92,2,0,0,0,0.0
2026-02-10,naver,N1,Short,6.19,3,3,1,0,0.0
2026-02-10,naver,N1,Long,22.42,6,3,0,0,0.0
2026-02-10,naver,N2,Short,1.13,0,0,0,0,0.0
2026-02-10,naver,N2,Long,4.14,1,1,0,0,0.0
2026-02-11,naver,N1,Short,2.36,0,0,0,0,0.0
2026-02-11,naver,N1,Long,13.82,7,3,1,1,731.07
2026-02-11,naver,N2,Short,2.15,0,0,0,0,0.0
2026-02-11,naver,N2,Long,16.72,4,5,0,0,0.0
2026-02-12,naver,N1,Short,6.91,3,5,2,0,0.0
2026-02-12,naver,N1,Long,17.1,11,8,5,0,0.0
2026-02-12,naver,N2,Short,2.85,3,3,0,0,0.0
2026-02-12,naver,N2,Long,5.87,4,2,0,0,0.0
2026-02-13,naver,N1,Short,11.64,6,2,1,0,0.0
2026-02-13,naver,N1,Long,11.81,4,3,0,0,0.0
2026-02-13,naver,N2,Short,13.24,4,3,1,0,0.0
2026-02-13,naver,N2,Long,2.82,0,0,0,0,0.0
2026-02-14,naver,N1,Short,6.28,2,0,0,0,0.0
2026-02-14,naver,N1,Long,10.84,3,5,2,1,922.64
2026-02-14,naver,N2,Short,7.0,2,1,0,0,0.0
2026-02-14,naver,N2,Long,4.25,2,0,0,0,0.0
2026-02-15,naver,N1,Short,10.13,6,3,1,0,0.0
2026-02-15,naver,N1,Long,4.73,2,2,1,0,0.0
2026-02-15,naver,N2,Short,3.36,1,2,2,0,0.0
2026-02-15,naver,N2,Long,5.27,5,6,1,0,0.0
2026-02-16,naver,N1,Short,5.72,7,2,0,0,0.0
2026-02-16,naver,N1,Long,5.84,4,5,0,0,0.0
2026-02-16,naver,N2,Short,3.26,2,1,1,0,0.0
2026-02-16,naver,N2,Long,10.88,6,4,2,0,0.0
2026-02-17,naver,N1,Short,13.45,2,5,2,1,2073.5
2026-02-17,naver,N1,Long,6.59,3,2,0,0,0.0
2026-02-17,naver,N2,Short,6.31,2,2,0,0,0.0
2026-02-17,naver,N2,Long,5.93,1,0,0,0,0.0
2026-02-18,naver,N1,Short,5.07,2,1,1,0,0.0
2026-02-18,naver,N1,Long,6.41,2,2,2,0,0.0
2026-02-18,naver,N2,Short,7.65,5,4,0,0,0.0
2026-02-18,naver,N2,Long,17.28,6,8,3,0,0.0
2026-02-19,naver,N1,Short,14.07,6,5,2,0,0.0
2026-02-19,naver,N1,Long,9.76,5,2,1,0,0.0
2026-02-19,naver,N2,Short,3.3,1,2,2,0,0.0
2026-02-19,naver,N2,Long,8.8,4,3,0,0,0.0
2026-02-20,naver,N1,Short,8.66,4,0,0,0,0.0
2026-02-20,naver,N1,Long,9.53,7,4,0,0,0.0
2026-02-20,naver,N2,Short,12.34,3,4,2,2,2913.49
2026-02-20,naver,N2,Long,7.74,3,6,2,0,0.0
2026-02-21,naver,N1,Short,3.29,1,3,0,0,0.0
2026-02-21,naver,N1,Long,3.56,2,1,0,0,0.0
2026-02-21,naver,N2,Short,14.13,6,8,3,1,3040.32
2026-02-21,naver,N2,Long,7.8,4,1,1,0,0.0
2026-02-22,naver,N1,Short,6.69,3,5,2,0,0.0
2026-02-22,naver,N1,Long,2.46,4,2,1,0,0.0
2026-02-22,naver,N2,Short,5.16,5,1,0,0,0.0
2026-02-22,naver,N2,Long,7.15,4,4,1,0,0.0
2026-02-23,naver,N1,Short,5.3,1,0,0,0,0.0
2026-02-23,naver,N1,Long,6.35,0,2,1,0,0.0
2026-02-23,naver,N2,Short,2.45,2,2,0,0,0.0
2026-02-23,naver,N2,Long,14.4,5,4,1,0,0.0
2026-02-24,naver,N1,Short,13.8,5,2,0,0,0.0
2026-02-24,naver,N1,Long,1.87,0,0,0,0,0.0
2026-02-24,naver,N2,Short,14.3,6,5,3,1,926.77
2026-02-24,naver,N2,Long,4.34,1,1,0,0,0.0
2026-02-25,naver,N1,Short,4.42,2,0,0,0,0.0
2026-02-25,naver,N1,Long,17.09,9,7,1,0,0.0
2026-02-25,naver,N2,Short,8.3,3,2,0,0,0.0
2026-02-25,naver,N2,Long,2.03,0,1,0,0,0.0
2026-02-26,naver,N1,Short,8.01,5,1,1,0,0.0
2026-02-26,naver,N1,Long,8.05,3,6,2,0,0.0
2026-02-26,naver,N2,Short,5.17,4,0,0,0,0.0
2026-02-26,naver,N2,Long,9.89,0,1,1,1,1447.42
2026-02-27,naver,N1,Short,12.97,6,4,0,0,0.0
2026-02-27,naver,N1,Long,10.66,5,5,2,0,0.0
2026-02-27,naver,N2,Short,9.49,3,2,1,0,0.0
2026-02-27,naver,N2,Long,4.06,0,1,1,0,0.0
2026-02-28,naver,N1,Short,4.19,3,3,0,0,0.0
2026-02-28,naver,N1,Long,11.32,5,6,2,0,0.0
2026-02-28,naver,N2,Short,11.62,4,4,3,1,1543.83
2026-02-28,naver,N2,Long,7.33,5,3,0,0,0.0
2025-10-01,toss,T1,Short,4.96,0,0,0,0,0.0
2025-10-01,toss,T1,Long,1.84,0,0,0,0,0.0
2025-10-01,toss,T2,Short,1.99,0,0,0,0,0.0
2025-10-01,toss,T2,Long,5.99,0,0,0,0,0.0
2025-10-02,toss,T1,Short,6.81,2,0,0,0,0.0
2025-10-02,toss,T1,Long,2.03,2,1,0,0,0.0
2025-10-02,toss,T2,Short,2.46,0,0,0,0,0.0
2025-10-02,toss,T2,Long,5.01,0,0,0,0,0.0
2025-10-03,toss,T1,Short,9.25,1,0,0,0,0.0
2025-10-03,toss,T1,Long,4.66,1,2,1,0,0.0
2025-10-03,toss,T2,Short,3.0,3,1,0,0,0.0
2025-10-03,toss,T2,Long,2.11,1,0,0,0,0.0
2025-10-04,toss,T1,Short,4.64,3,2,0,0,0.0
2025-10-04,toss,T1,Long,1.63,2,2,1,0,0.0
2025-10-04,toss,T2,Short,5.28,3,3,1,0,0.0
2025-10-04,toss,T2,Long,2.56,2,2,1,0,0.0
2025-10-05,toss,T1,Short,2.44,2,0,0,0,0.0
2025-10-05,toss,T1,Long,4.13,2,3,0,0,0.0
2025-10-05,toss,T2,Short,1.68,1,1,1,0,0.0
2025-10-05,toss,T2,Long,3.02,1,4,2,0,0.0
2025-10-06,toss,T1,Short,4.77,4,1,1,0,0.0
2025-10-06,toss,T1,Long,0.85,0,2,0,0,0.0
2025-10-06,toss,T2,Short,4.5,1,2,0,0,0.0
2025-10-06,toss,T2,Long,5.41,3,2,0,0,0.0
2025-10-07,toss,T1,Short,1.38,1,0,0,0,0.0
2025-10-07,toss,T1,Long,6.96,2,1,1,0,0.0
2025-10-07,toss,T2,Short,3.11,5,1,1,1,577.02
2025-10-07,toss,T2,Long,6.04,0,4,1,1,577.02
2025-10-08,toss,T1,Short,3.9,0,1,0,0,0.0
2025-10-08,toss,T1,Long,5.82,5,2,2,0,0.0
2025-10-08,toss,T2,Short,4.85,3,3,0,0,0.0
2025-10-08,toss,T2,Long,3.85,2,4,2,0,0.0
2025-10-09,toss,T1,Short,10.64,2,2,2,1,1297.61
2025-10-09,toss,T1,Long,4.16,3,1,0,0,0.0
2025-10-09,toss,T2,Short,0.71,0,0,0,0,0.0
2025-10-09,toss,T2,Long,2.14,0,1,0,0,0.0
2025-10-10,toss,T1,Short,6.33,4,4,1,0,0.0
2025-10-10,toss,T1,Long,6.18,2,2,0,0,0.0
2025-10-10,toss,T2,Short,3.48,3,1,1,0,0.0
2025-10-10,toss,T2,Long,2.43,1,0,0,0,0.0
2025-10-11,toss,T1,Short,1.26,1,0,0,0,0.0
2025-10-11,toss,T1,Long,5.35,2,3,2,0,0.0
2025-10-11,toss,T2,Short,4.92,4,2,1,0,0.0
2025-10-11,toss,T2,Long,2.1,2,0,0,0,0.0
2025-10-12,toss,T1,Short,1.46,2,1,0,0,0.0
2025-10-12,toss,T1,Long,4.77,3,5,0,0,0.0
2025-10-12,toss,T2,Short,4.91,2,1,1,0,0.0
2025-10-12,toss,T2,Long,1.42,1,2,0,0,0.0
2025-10-13,toss,T1,Short,4.52,2,0,0,0,0.0
2025-10-13,toss,T1,Long,2.31,1,0,0,0,0.0
2025-10-13,toss,T2,Short,5.21,3,0,0,0,0.0
2025-10-13,toss,T2,Long,3.81,2,1,0,0,0.0
2025-10-14,toss,T1,Short,5.69,3,4,1,0,0.0
2025-10-14,toss,T1,Long,1.4,0,0,0,0,0.0
2025-10-14,toss,T2,Short,4.08,2,1,0,0,0.0
2025-10-14,toss,T2,Long,5.24,1,1,0,0,0.0
2025-10-15,toss,T1,Short,1.68,1,0,0,0,0.0
2025-10-15,toss,T1,Long,3.41,0,2,0,0,0.0
2025-10-15,toss,T2,Short,5.24,3,1,0,0,0.0
2025-10-15,toss,T2,Long,7.38,2,1,0,0,0.0
2025-10-16,toss,T1,Short,0.41,0,0,0,0,0.0
2025-10-16,toss,T1,Long,5.33,3,0,0,0,0.0
2025-10-16,toss,T2,Short,9.15,5,6,1,0,0.0
2025-10-16,toss,T2,Long,2.18,1,0,0,0,0.0
2025-10-17,toss,T1,Short,1.91,0,0,0,0,0.0
2025-10-17,toss,T1,Long,6.33,2,1,1,0,0.0
2025-10-17,toss,T2,Short,4.13,0,3,0,0,0.0
2025-10-17,toss,T2,Long,4.21,1,2,1,0,0.0
2025-10-18,toss,T1,Short,1.09,0,1,0,0,0.0
2025-10-18,toss,T1,Long,7.12,3,1,0,0,0.0
2025-10-18,toss,T2,Short,3.12,2,2,1,0,0.0
2025-10-18,toss,T2,Long,3.34,3,1,0,0,0.0
2025-10-19,toss,T1,Short,4.62,6,3,2,1,549.92
2025-10-19,toss,T1,Long,1.12,1,0,0,0,0.0
2025-10-19,toss,T2,Short,3.07,1,3,1,0,0.0
2025-10-19,toss,T2,Long,1.27,2,1,0,0,0.0
2025-10-20,toss,T1,Short,3.15,0,2,0,0,0.0
2025-10-20,toss,T1,Long,2.92,2,1,0,0,0.0
2025-10-20,toss,T2,Short,1.27,1,1,0,0,0.0
2025-10-20,toss,T2,Long,6.57,4,1,0,0,0.0
2025-10-21,toss,T1,Short,3.08,1,2,0,0,0.0
2025-10-21,toss,T1,Long,3.83,4,3,1,1,525.75
2025-10-21,toss,T2,Short,1.63,0,0,0,0,0.0
2025-10-21,toss,T2,Long,6.89,6,5,0,0,0.0
2025-10-22,toss,T1,Short,1.96,0,1,0,0,0.0
2025-10-22,toss,T1,Long,4.44,1,0,0,0,0.0
2025-10-22,toss,T2,Short,1.76,1,1,0,0,0.0
2025-10-22,toss,T2,Long,6.93,3,1,1,0,0.0
2025-10-23,toss,T1,Short,3.5,4,2,2,0,0.0
2025-10-23,toss,T1,Long,3.99,1,1,0,0,0.0
2025-10-23,toss,T2,Short,5.64,2,0,0,0,0.0
2025-10-23,toss,T2,Long,4.47,2,1,0,0,0.0
2025-10-24,toss,T1,Short,2.19,1,2,1,0,0.0
2025-10-24,toss,T1,Long,6.51,8,5,2,1,534.73
2025-10-24,toss,T2,Short,1.34,0,1,0,0,0.0
2025-10-24,toss,T2,Long,7.95,8,4,0,0,0.0
2025-10-25,toss,T1,Short,1.36,0,1,0,0,0.0
2025-10-25,toss,T1,Long,8.58,8,4,2,0,0.0
2025-10-25,toss,T2,Short,1.1,0,0,0,0,0.0
2025-10-25,toss,T2,Long,4.08,0,4,1,0,0.0
2025-10-26,toss,T1,Short,2.69,3,1,1,0,0.0
2025-10-26,toss,T1,Long,2.11,2,4,1,0,0.0
2025-10-26,toss,T2,Short,1.79,1,3,0,0,0.0
2025-10-26,toss,T2,Long,4.21,5,1,1,1,1299.91
2025-10-27,toss,T1,Short,2.57,1,1,0,0,0.0
2025-10-27,toss,T1,Long,3.95,3,3,1,1,1854.07
2025-10-27,toss,T2,Short,3.48,3,1,1,0,0.0
2025-10-27,toss,T2,Long,3.24,1,2,0,0,0.0
2025-10-28,toss,T1,Short,6.34,4,4,0,0,0.0
2025-10-28,toss,T1,Long,4.55,2,0,0,0,0.0
2025-10-28,toss,T2,Short,4.36,2,0,0,0,0.0
2025-10-28,toss,T2,Long,5.3,0,2,0,0,0.0
2025-10-29,toss,T1,Short,4.21,3,4,2,0,0.0
2025-10-29,toss,T1,Long,7.81,5,3,2,0,0.0
2025-10-29,toss,T2,Short,2.7,2,0,0,0,0.0
2025-10-29,toss,T2,Long,1.64,1,0,0,0,0.0
2025-10-30,toss,T1,Short,9.23,3,5,1,0,0.0
2025-10-30,toss,T1,Long,1.75,2,1,0,0,0.0
2025-10-30,toss,T2,Short,2.06,1,2,1,0,0.0
2025-10-30,toss,T2,Long,4.68,2,2,1,0,0.0
2025-10-31,toss,T1,Short,5.18,0,3,2,0,0.0
2025-10-31,toss,T1,Long,5.45,3,2,0,0,0.0
2025-10-31,toss,T2,Short,3.67,1,2,0,0,0.0
2025-10-31,toss,T2,Long,3.95,5,0,0,0,0.0
2025-11-01,toss,T1,Short,8.6,2,2,0,0,0.0
2025-11-01,toss,T1,Long,1.88,1,0,0,0,0.0
2025-11-01,toss,T2,Short,1.52,1,0,0,0,0.0
2025-11-01,toss,T2,Long,0.82,0,0,0,0,0.0
2025-11-02,toss,T1,Short,3.8,2,1,0,0,0.0
2025-11-02,toss,T1,Long,5.74,3,5,2,0,0.0
2025-11-02,toss,T2,Short,0.74,0,0,0,0,0.0
2025-11-02,toss,T2,Long,2.17,1,1,0,0,0.0
2025-11-03,toss,T1,Short,1.15,0,1,0,0,0.0
2025-11-03,toss,T1,Long,4.42,2,0,0,0,0.0
2025-11-03,toss,T2,Short,4.03,3,2,0,0,0.0
2025-11-03,toss,T2,Long,5.35,2,1,0,0,0.0
2025-11-04,toss,T1,Short,3.49,2,2,0,0,0.0
2025-11-04,toss,T1,Long,4.48,2,0,0,0,0.0
2025-11-04,toss,T2,Short,5.14,0,0,0,0,0.0
2025-11-04,toss,T2,Long,1.85,0,0,0,0,0.0
2025-11-05,toss,T1,Short,3.48,3,1,0,0,0.0
2025-11-05,toss,T1,Long,7.91,3,5,2,0,0.0
2025-11-05,toss,T2,Short,2.32,2,0,0,0,0.0
2025-11-05,toss,T2,Long,4.19,2,2,1,1,1019.94
2025-11-06,toss,T1,Short,5.22,5,3,1,0,0.0
2025-11-06,toss,T1,Long,1.5,0,0,0,0,0.0
2025-11-06,toss,T2,Short,8.97,3,5,1,1,2383.52
2025-11-06,toss,T2,Long,2.41,2,0,0,0,0.0
2025-11-07,toss,T1,Short,6.7,3,1,0,0,0.0
2025-11-07,toss,T1,Long,6.49,1,2,2,0,0.0
2025-11-07,toss,T2,Short,2.94,0,1,0,0,0.0
2025-11-07,toss,T2,Long,4.63,1,1,0,0,0.0
2025-11-08,toss,T1,Short,1.25,1,1,0,0,0.0
2025-11-08,toss,T1,Long,4.08,3,2,2,0,0.0
2025-11-08,toss,T2,Short,2.57,6,6,1,1,1036.0
2025-11-08,toss,T2,Long,5.02,3,6,0,0,0.0
2025-11-09,toss,T1,Short,1.03,0,0,0,0,0.0
2025-11-09,toss,T1,Long,1.7,2,0,0,0,0.0
2025-11-09,toss,T2,Short,7.72,6,7,1,1,1716.56
2025-11-09,toss,T2,Long,1.07,0,0,0,0,0.0
2025-11-10,toss,T1,Short,7.29,3,0,0,0,0.0
2025-11-10,toss,T1,Long,1.87,1,0,0,0,0.0
2025-11-10,toss,T2,Short,0.36,1,0,0,0,0.0
2025-11-10,toss,T2,Long,3.01,0,0,0,0,0.0
2025-11-11,toss,T1,Short,1.17,0,0,0,0,0.0
2025-11-11,toss,T1,Long,5.14,0,1,1,0,0.0
2025-11-11,toss,T2,Short,1.89,1,0,0,0,0.0
2025-11-11,toss,T2,Long,8.02,2,2,0,0,0.0
2025-11-12,toss,T1,Short,2.98,0,0,0,0,0.0
2025-11-12,toss,T1,Long,8.58,6,4,0,0,0.0
2025-11-12,toss,T2,Short,1.51,1,0,0,0,0.0
2025-11-12,toss,T2,Long,3.98,0,2,0,0,0.0
2025-11-13,toss,T1,Short,4.27,2,1,1,0,0.0
2025-11-13,toss,T1,Long,2.24,1,1,0,0,0.0
2025-11-13,toss,T2,Short,6.53,7,6,3,0,0.0
2025-11-13,toss,T2,Long,3.49,3,2,0,0,0.0
2025-11-14,toss,T1,Short,7.01,2,2,1,0,0.0
2025-11-14,toss,T1,Long,2.92,0,1,0,0,0.0
2025-11-14,toss,T2,Short,2.89,1,2,0,0,0.0
2025-11-14,toss,T2,Long,5.65,3,0,0,0,0.0
2025-11-15,toss,T1,Short,6.45,4,2,1,1,665.93
2025-11-15,toss,T1,Long,1.03,0,0,0,0,0.0
2025-11-15,toss,T2,Short,2.54,0,2,1,0,0.0
2025-11-15,toss,T2,Long,3.82,2,1,1,0,0.0
2025-11-16,toss,T1,Short,0.59,1,0,0,0,0.0
2025-11-16,toss,T1,Long,1.04,1,0,0,0,0.0
2025-11-16,toss,T2,Short,3.83,7,5,2,0,0.0
2025-11-16,toss,T2,Long,5.53,2,4,1,1,597.05
2025-11-17,toss,T1,Short,2.41,0,1,0,0,0.0
2025-11-17,toss,T1,Long,4.84,1,2,1,0,0.0
2025-11-17,toss,T2,Short,3.22,1,0,0,0,0.0
